timestamp,open,high,low,close,volume
2025-10-09 14:21:00,671.41,671.41,671.14,671.39,3569
2025-10-09 14:22:00,671.3,671.315,671.17,671.315,2445
2025-10-09 14:23:00,671.305,671.5,671.305,671.47,1398
2025-10-09 14:24:00,671.455,671.59,671.45,671.56,2473
2025-10-09 14:25:00,671.5,671.5,671.4,671.415,2583
2025-10-09 14:26:00,671.435,671.445,671.27,671.345,1723
2025-10-09 14:27:00,671.31,671.315,671.23,671.27,2235
2025-10-09 14:28:00,671.275,671.47,671.275,671.36,3192
2025-10-09 14:29:00,671.38,671.38,671.185,671.21,2895
2025-10-09 14:30:00,671.195,671.2,670.94,671.01,1587
2025-10-09 14:31:00,671.015,671.015,670.72,670.73,2250
2025-10-09 14:32:00,670.72,670.86,670.67,670.8,3598
2025-10-09 14:33:00,670.81,670.93,670.805,670.93,624
2025-10-09 14:34:00,670.895,670.895,670.725,670.725,3433
2025-10-09 14:35:00,670.73,670.74,670.5,670.6,2669
2025-10-09 14:36:00,670.56,670.63,670.46,670.54,1289
2025-10-09 14:37:00,670.68,670.805,670.68,670.75,2523
2025-10-09 14:38:00,670.74,670.74,670.605,670.62,2965
2025-10-09 14:39:00,670.625,670.63,670.3,670.42,3387
2025-10-09 14:40:00,670.44,670.75,670.44,670.67,5550
2025-10-09 14:41:00,670.68,670.8,670.53,670.61,5427
2025-10-09 14:42:00,670.67,670.67,670.46,670.465,2267
2025-10-09 14:43:00,670.52,670.52,670.36,670.36,2376
2025-10-09 14:44:00,670.445,670.46,670.285,670.285,1802
2025-10-09 14:45:00,670.22,670.22,669.98,670.16,5983
2025-10-09 14:46:00,670.2,670.54,670.2,670.4,4570
2025-10-09 14:47:00,670.4,670.415,670.3,670.3,2140
2025-10-09 14:48:00,670.39,670.39,670.32,670.32,717
2025-10-09 14:49:00,670.49,670.79,670.49,670.785,1493
2025-10-09 14:50:00,670.97,671.04,670.89,670.995,2848
2025-10-09 14:51:00,670.95,670.95,670.94,670.94,248
2025-10-09 14:52:00,671.12,671.16,670.97,670.97,2327
2025-10-09 14:53:00,670.895,671.03,670.86,671.03,4337
2025-10-09 14:54:00,670.95,671.03,670.935,671.02,1527
2025-10-09 14:55:00,671.0,671.125,670.94,671.125,2308
2025-10-09 14:56:00,671.17,671.23,671.08,671.23,1642
2025-10-09 14:57:00,671.305,671.42,671.2,671.42,4577
2025-10-09 14:58:00,671.395,671.47,671.395,671.47,1672
2025-10-09 14:59:00,671.34,671.39,671.29,671.32,2016
2025-10-09 15:00:00,671.46,671.68,671.44,671.605,3517
2025-10-09 15:01:00,671.61,671.61,671.48,671.53,1947
2025-10-09 15:02:00,671.54,671.57,671.245,671.33,2425
2025-10-09 15:03:00,671.34,671.42,671.34,671.42,586
2025-10-09 15:04:00,671.505,671.505,671.42,671.455,928
2025-10-09 15:05:00,671.505,671.63,671.46,671.63,1221
2025-10-09 15:06:00,671.48,671.53,671.4,671.42,3295
2025-10-09 15:07:00,671.41,671.41,671.23,671.3,2440
2025-10-09 15:08:00,671.23,671.45,671.22,671.37,2283
2025-10-09 15:09:00,671.47,671.52,671.47,671.52,775
2025-10-09 15:10:00,671.59,671.59,671.365,671.41,2682
2025-10-09 15:11:00,671.475,671.475,671.3,671.36,1459
2025-10-09 15:12:00,671.42,671.47,671.42,671.47,450
2025-10-09 15:13:00,671.53,671.53,671.53,671.53,345
2025-10-09 15:14:00,671.55,671.55,671.5,671.515,1717
2025-10-09 15:15:00,671.505,671.71,671.505,671.71,2350
2025-10-09 15:16:00,671.84,671.84,671.72,671.745,1307
2025-10-09 15:17:00,671.735,671.74,671.64,671.64,1289
2025-10-09 15:18:00,671.57,671.63,671.54,671.63,1488
2025-10-09 15:19:00,671.63,671.67,671.63,671.67,714
2025-10-09 15:20:00,671.58,671.58,671.51,671.51,686
2025-10-09 15:21:00,671.53,671.53,671.35,671.39,3864
2025-10-09 15:22:00,671.4,671.405,671.4,671.405,704
2025-10-09 15:23:00,671.48,671.48,671.14,671.16,865
2025-10-09 15:24:00,671.03,671.03,671.02,671.02,464
2025-10-09 15:25:00,671.05,671.19,671.05,671.105,1026
2025-10-09 15:26:00,671.12,671.15,671.11,671.11,1467
2025-10-09 15:27:00,671.08,671.08,670.93,670.94,1945
2025-10-09 15:28:00,670.91,670.945,670.805,670.81,925
2025-10-09 15:29:00,670.76,670.78,670.69,670.75,784
2025-10-09 15:30:00,670.73,670.78,670.625,670.78,1983
2025-10-09 15:31:00,670.66,670.66,670.605,670.605,2520
2025-10-09 15:32:00,670.63,670.78,670.63,670.675,1372
2025-10-09 15:33:00,670.715,670.725,670.67,670.67,491
2025-10-09 15:34:00,670.54,670.57,670.205,670.205,1617
2025-10-09 15:35:00,670.11,670.27,670.02,670.24,5093
2025-10-09 15:36:00,670.33,670.36,670.33,670.335,537
2025-10-09 15:37:00,670.61,670.68,670.61,670.68,478
2025-10-09 15:38:00,670.63,670.79,670.63,670.71,945
2025-10-09 15:39:00,670.61,670.61,670.57,670.61,712
2025-10-09 15:40:00,670.535,670.535,670.33,670.33,995
2025-10-09 15:41:00,670.33,670.44,670.33,670.395,1646
2025-10-09 15:42:00,670.435,670.435,670.31,670.43,1717
2025-10-09 15:43:00,670.295,670.365,670.295,670.34,555
2025-10-09 15:44:00,670.425,670.5,670.425,670.46,1066
2025-10-09 15:45:00,670.52,670.55,670.52,670.55,607
2025-10-09 15:46:00,670.54,670.64,670.45,670.64,2332
2025-10-09 15:47:00,670.72,670.77,670.64,670.77,728
2025-10-09 15:48:00,670.76,670.895,670.74,670.855,1895
2025-10-09 15:49:00,670.99,671.145,670.99,671.145,1008
2025-10-09 15:50:00,671.14,671.21,671.1,671.2,2847
2025-10-09 15:51:00,671.2,671.265,671.16,671.265,1707
2025-10-09 15:52:00,671.3,671.38,671.26,671.325,2588
2025-10-09 15:53:00,671.33,671.43,671.33,671.38,929
2025-10-09 15:54:00,671.35,671.35,671.26,671.33,2986
2025-10-09 15:55:00,671.34,671.44,671.32,671.42,1227
2025-10-09 15:56:00,671.31,671.35,671.31,671.35,589
2025-10-09 15:57:00,671.28,671.37,671.265,671.37,3054
2025-10-09 15:58:00,671.46,671.5,671.375,671.385,2511
2025-10-09 15:59:00,671.36,671.41,671.325,671.395,946
2025-10-09 16:00:00,671.34,671.5,671.34,671.465,1753
2025-10-09 16:01:00,671.545,671.57,671.48,671.57,1958
2025-10-09 16:02:00,671.51,671.51,671.47,671.475,638
2025-10-09 16:04:00,671.5,671.5,671.46,671.46,567
2025-10-09 16:05:00,671.48,671.48,671.455,671.46,625
2025-10-09 16:06:00,671.48,671.49,671.445,671.47,599
2025-10-09 16:07:00,671.31,671.32,671.11,671.18,1662
2025-10-09 16:08:00,671.26,671.26,671.26,671.26,382
2025-10-09 16:09:00,671.36,671.37,671.23,671.23,1015
2025-10-09 16:10:00,671.23,671.23,671.125,671.19,700
2025-10-09 16:11:00,671.19,671.21,671.19,671.21,426
2025-10-09 16:12:00,671.19,671.19,671.19,671.19,147
2025-10-09 16:13:00,671.265,671.275,671.19,671.19,472
2025-10-09 16:14:00,671.15,671.15,671.15,671.15,142
2025-10-09 16:15:00,671.11,671.11,671.11,671.11,226
2025-10-09 16:16:00,671.09,671.12,671.09,671.12,1294
2025-10-09 16:18:00,671.23,671.29,671.2,671.29,755
2025-10-09 16:19:00,671.38,671.38,671.08,671.08,925
2025-10-09 16:20:00,671.07,671.07,670.88,670.89,443
2025-10-09 16:21:00,670.83,670.83,670.7,670.7,781
2025-10-09 16:22:00,670.8,670.805,670.565,670.565,1234
2025-10-09 16:23:00,670.72,670.76,670.71,670.76,990
2025-10-09 16:25:00,671.04,671.04,670.75,670.75,1209
2025-10-09 16:26:00,670.79,670.93,670.74,670.775,2729
2025-10-09 16:27:00,670.86,670.86,670.86,670.86,409
2025-10-09 16:28:00,671.07,671.07,670.925,670.925,686
2025-10-09 16:29:00,670.92,670.97,670.905,670.965,2567
2025-10-09 16:30:00,670.93,670.93,670.9,670.9,388
2025-10-09 16:32:00,670.91,670.94,670.87,670.93,1095
2025-10-09 16:33:00,671.0,671.0,670.97,670.97,405
2025-10-09 16:34:00,671.02,671.02,670.93,670.93,1121
2025-10-09 16:35:00,670.96,670.96,670.82,670.82,704
2025-10-09 16:36:00,670.8,671.0,670.78,670.99,1711
2025-10-09 16:37:00,671.06,671.07,670.94,670.94,962
2025-10-09 16:38:00,670.93,670.93,670.85,670.88,1381
2025-10-09 16:39:00,670.84,670.93,670.84,670.93,713
2025-10-09 16:40:00,670.76,670.76,670.55,670.61,1127
2025-10-09 16:41:00,670.57,670.57,670.32,670.33,2472
2025-10-09 16:42:00,670.28,670.39,670.205,670.38,2053
2025-10-09 16:43:00,670.43,670.63,670.43,670.63,1565
2025-10-09 16:44:00,670.65,670.65,670.63,670.63,1399
2025-10-09 16:45:00,670.65,670.92,670.63,670.875,3138
2025-10-09 16:46:00,670.84,670.84,670.7,670.74,614
2025-10-09 16:47:00,670.95,670.96,670.93,670.93,1111
2025-10-09 16:48:00,670.89,670.935,670.845,670.935,359
2025-10-09 16:49:00,671.025,671.09,671.005,671.005,1695
2025-10-09 16:50:00,671.045,671.105,670.93,671.02,1467
2025-10-09 16:51:00,670.88,670.91,670.82,670.91,800
2025-10-09 16:52:00,670.75,670.78,670.75,670.78,517
2025-10-09 16:53:00,670.74,670.74,670.68,670.68,920
2025-10-09 16:54:00,670.66,670.67,670.35,670.35,4300
2025-10-09 16:55:00,670.34,670.36,670.32,670.34,1883
2025-10-09 16:56:00,670.31,670.35,670.2,670.24,1844
2025-10-09 16:57:00,670.22,670.22,669.99,670.0,2248
2025-10-09 16:58:00,669.995,669.995,669.69,669.69,5396
2025-10-09 16:59:00,669.695,669.87,669.695,669.82,1410
2025-10-09 17:00:00,669.98,669.98,669.94,669.94,303
2025-10-09 17:01:00,669.93,669.97,669.93,669.96,1533
2025-10-09 17:02:00,670.06,670.06,669.77,669.81,990
