timestamp,open,high,low,close,volume
1756320360000,647.235,647.28,647.225,647.26,2587
1756320420000,647.22,647.25,647.21,647.24,1166
1756320480000,647.235,647.245,647.235,647.245,3962
1756320540000,647.265,647.265,647.195,647.195,3164
1756320600000,647.215,647.26,647.215,647.245,2302
1756320660000,647.24,647.26,647.22,647.22,10721
1756320720000,647.225,647.235,647.16,647.17,2868
1756320780000,647.165,647.165,647.12,647.12,3277
1756320840000,647.11,647.13,647.105,647.13,1113
1756320900000,647.09,647.17,647.08,647.08,3911
1756320960000,647.095,647.095,647.03,647.035,6903
1756321020000,647.02,647.085,647.02,647.085,638
1756321080000,647.09,647.09,647.09,647.09,755
1756321140000,647.06,647.06,647.05,647.05,1614
1756321200000,647.04,647.04,646.92,646.925,2949
1756321260000,646.92,646.985,646.86,646.92,3577
1756321320000,646.945,646.99,646.94,646.99,1046
1756321380000,646.97,646.985,646.955,646.975,2147
1756321440000,646.95,646.955,646.925,646.925,1220
1756321500000,646.88,646.94,646.88,646.93,578
1756321560000,646.88,646.91,646.88,646.91,1250
1756321620000,646.9,646.91,646.82,646.82,1918
1756321680000,646.82,646.84,646.8,646.84,1901
1756321740000,646.83,646.88,646.8,646.87,2139
1756321800000,646.84,646.84,646.745,646.81,2364
1756321860000,646.78,646.78,646.6,646.63,5245
1756321920000,646.63,646.63,646.06,646.09,8804
1756321980000,645.985,646.33,645.84,646.31,5101
1756322040000,646.31,646.32,646.09,646.12,3436
1756322100000,646.13,646.415,646.13,646.415,5472
1756322160000,646.45,646.45,646.315,646.425,1267
1756322220000,646.425,646.46,646.32,646.365,1815
1756322280000,646.43,646.52,646.42,646.52,2986
1756322340000,646.52,646.635,646.52,646.635,3640
1756322400000,646.625,646.645,646.575,646.575,2411
1756322460000,646.595,646.6,646.435,646.44,2357
1756322520000,646.495,646.6,646.495,646.58,1654
1756322580000,646.6,646.64,646.595,646.64,926
1756322640000,646.64,646.64,646.57,646.57,3853
1756322700000,646.55,646.69,646.545,646.69,1169
1756322760000,646.69,646.69,646.64,646.655,1515
1756322820000,646.59,646.59,646.58,646.58,1462
1756322880000,646.59,646.625,646.55,646.6,2439
1756322940000,646.6,646.655,646.6,646.65,3051
1756323000000,646.675,646.74,646.675,646.74,883
1756323060000,646.74,646.76,646.72,646.72,689
1756323120000,646.72,646.755,646.71,646.755,1138
1756323180000,646.71,646.74,646.71,646.73,2608
1756323240000,646.77,646.82,646.77,646.79,1562
1756323300000,646.795,646.91,646.785,646.91,6550
1756323360000,646.895,646.905,646.875,646.88,1072
1756323420000,646.86,646.87,646.845,646.87,571
1756323480000,646.935,647.065,646.93,647.065,7890
1756323540000,647.06,647.08,647.045,647.045,2484
1756323600000,647.08,647.1,647.04,647.06,3844
1756323660000,647.075,647.105,647.07,647.095,2684
1756323720000,647.1,647.25,647.1,647.22,4511
1756323780000,647.2,647.21,647.12,647.14,8228
1756323840000,647.14,647.175,647.14,647.175,2657
1756323900000,647.145,647.2,647.135,647.165,1868
1756323960000,647.17,647.18,647.06,647.075,4434
1756324020000,647.13,647.13,647.085,647.105,2033
1756324080000,647.065,647.105,647.05,647.1,1484
1756324140000,647.1,647.15,647.06,647.12,3943
1756324200000,647.13,647.36,647.11,647.15,7080
1756324260000,647.145,647.23,647.13,647.16,7350
1756324320000,647.15,647.18,647.06,647.07,6703
1756324380000,647.1,647.17,647.085,647.15,11290
1756324440000,647.16,647.18,646.97,646.97,6782
1756324500000,647.03,647.27,647.03,647.25,10818
1756324560000,647.27,647.37,647.27,647.31,6768
1756324620000,647.295,647.35,647.215,647.22,8671
1756324680000,647.22,647.25,647.08,647.13,15167
1756324740000,647.19,647.22,646.6,646.61,39544
1756387800000,647.165,647.69,646.895,647.69,27524
1756387860000,647.88,648.03,647.76,647.86,4990
1756387920000,647.84,647.88,647.7,647.78,4306
1756387980000,647.78,648.09,647.71,648.02,3751
1756388040000,648,648.045,647.78,647.825,8525
1756388100000,647.785,647.785,647.23,647.3,8831
1756388160000,647.285,647.47,647.265,647.41,5364
1756388220000,647.41,647.41,647.02,647.22,10180
1756388280000,647.27,647.41,647.21,647.21,4509
1756388340000,647.22,647.47,647.17,647.47,9421
1756388400000,647.5,647.5,647.35,647.4,1704
1756388460000,647.42,647.42,647.08,647.08,2626
1756388520000,647.1,647.59,647.09,647.52,2873
1756388580000,647.475,647.51,647.24,647.24,6229
1756388640000,647.2,647.31,647.1,647.24,1872
1756388700000,647.23,647.3,646.66,646.755,5070
1756388760000,646.95,647.05,646.725,646.73,3859
1756388820000,646.72,646.91,646.65,646.685,2282
1756388880000,646.82,646.97,646.76,646.76,1607
1756388940000,646.74,646.74,646.55,646.55,993
1756389000000,646.57,646.61,645.905,646.105,11125
1756389060000,646.14,646.22,645.86,645.87,4819
1756389120000,645.85,646.27,645.745,646.18,4989
1756389180000,646.165,646.165,645.72,645.795,5342
1756389240000,645.795,646.23,645.795,645.93,3065
1756389300000,646.02,646.11,645.87,646.03,4827
1756389360000,646.02,646.02,645.37,645.4,7467
1756389420000,645.365,645.92,645.365,645.89,4549
1756389480000,645.76,645.76,645.445,645.56,4307
1756389540000,645.585,645.9,645.5,645.9,1440
1756389600000,645.9,646.08,645.63,645.67,3819
1756389660000,645.805,646.065,645.78,646.06,3409
1756389720000,646.12,646.205,645.95,646.15,3541
1756389780000,646.12,646.16,646.06,646.16,3143
1756389840000,646.01,646.07,645.63,645.695,1249
1756389900000,645.62,646.13,645.62,645.99,3708
1756389960000,646.02,646.42,646.02,646.415,1679
1756390020000,646.375,646.445,646.205,646.255,10619
1756390080000,646.26,646.65,646.26,646.65,2903
1756390140000,646.63,646.63,646.38,646.38,4002
1756390200000,646.21,646.49,646.21,646.44,3538
1756390260000,646.47,646.53,646.45,646.48,5538
1756390320000,646.52,646.58,646.43,646.55,3643
1756390380000,646.54,646.55,646.325,646.48,5606
1756390440000,646.43,646.45,646.29,646.38,3697
1756390500000,646.37,646.42,646.24,646.29,2957
1756390560000,646.265,646.465,646.265,646.465,834
1756390620000,646.45,646.45,646.26,646.26,624
1756390680000,646.09,646.29,645.975,646.24,2555
1756390740000,646.225,646.225,646.085,646.09,3127
1756390800000,646.19,646.37,646.19,646.21,2536
1756390860000,646.255,646.515,646.255,646.46,2489
1756390920000,646.54,646.555,646.405,646.405,1638
1756390980000,646.28,646.28,646.15,646.28,1055
1756391040000,646.29,646.325,646.29,646.325,325
1756391100000,646.25,646.265,646.09,646.14,2110
1756391160000,646.08,646.24,645.87,645.905,2166
1756391220000,645.945,646.31,645.945,646.31,4882
1756391280000,646.2,646.2,646.2,646.2,359
1756391340000,645.995,645.995,645.95,645.95,810
1756391400000,646.01,646.125,645.95,646.025,3056
1756391460000,646.02,646.06,645.995,646.04,1176
1756391520000,646.09,646.16,645.99,646.03,1381
1756391580000,646.47,646.64,646.47,646.63,2158
1756391640000,646.645,646.645,646.27,646.355,1117
1756391700000,646.335,646.335,646.03,646.05,6944
1756391760000,646.045,646.055,646,646,1089
1756391820000,646.16,646.16,646.14,646.15,1227
1756391880000,646.03,646.17,646,646.125,1474
1756391940000,646.32,646.33,646.32,646.33,218
1756392000000,646.39,646.72,646.38,646.64,2964
1756392060000,646.62,646.625,646.56,646.625,798
1756392120000,646.73,646.84,646.73,646.84,716
1756392180000,646.86,646.93,646.79,646.81,3234
1756392240000,646.77,646.855,646.77,646.815,1617
1756392300000,646.78,646.78,646.64,646.64,4359
1756392360000,646.625,646.775,646.625,646.755,1638
1756392420000,646.805,647.015,646.805,646.95,2574
1756392480000,647.02,647.09,647,647.035,3208
1756392540000,646.99,646.99,646.75,646.78,4243
1756392600000,646.905,646.95,646.84,646.84,1753
1756392660000,646.785,646.83,646.64,646.64,1979
1756392720000,646.62,646.795,646.62,646.75,2100
1756392780000,646.79,646.835,646.79,646.835,1269
1756392840000,646.82,646.995,646.805,646.995,1093
1756392900000,647.01,647.045,646.91,647.045,3006
1756392960000,647.075,647.11,647,647.1,2317
1756393020000,647.08,647.15,647.04,647.09,2342
1756393080000,647.12,647.16,647.01,647.01,1324
1756393140000,646.99,647.025,646.875,646.88,4239
1756393200000,646.86,646.97,646.86,646.97,954
1756393260000,647.03,647.06,647.02,647.06,1749
1756393320000,647.01,647.02,646.91,646.91,794
1756393380000,646.95,647.04,646.835,646.84,1511
1756393440000,646.85,646.88,646.83,646.86,798
1756393500000,646.78,646.81,646.73,646.73,2621
1756393560000,646.835,646.835,646.78,646.78,200
1756393620000,646.85,646.85,646.71,646.78,1341
1756393680000,646.775,646.78,646.74,646.77,2409
1756393740000,646.77,646.87,646.76,646.81,7532
1756393800000,646.81,647.025,646.78,647.02,2739
1756393860000,646.94,647.04,646.94,647.04,657
1756393920000,647.135,647.135,647.045,647.08,752
1756393980000,647.04,647.12,647.04,647.11,1860
1756394040000,647.13,647.16,647.1,647.16,2559
1756394100000,647.18,647.18,647.09,647.17,1743
1756394160000,647.185,647.65,647.185,647.59,5478
1756394220000,647.54,647.59,647.53,647.58,1390
1756394280000,647.57,647.57,647.35,647.36,1818
1756394340000,647.38,647.38,647.28,647.345,737
1756394400000,647.255,647.3,647.085,647.085,2906
1756394460000,647.09,647.09,646.88,646.895,2692
1756394520000,646.89,646.89,646.78,646.78,925
1756394580000,646.82,646.82,646.6,646.6,1089
1756394640000,646.55,646.725,646.55,646.72,3876
1756394700000,646.42,646.42,646.34,646.42,1845
1756394760000,646.44,646.525,646.22,646.43,2334
1756394820000,646.37,646.405,646.29,646.365,1358
1756394880000,646.31,646.365,646.28,646.29,1445
1756394940000,646.17,646.265,646.155,646.265,2748
1756395000000,646.35,646.57,646.35,646.57,3769
1756395060000,646.53,646.61,646.51,646.61,3078
1756395120000,646.635,646.635,646.59,646.61,669
1756395180000,646.725,646.725,646.68,646.68,703
1756395240000,646.815,646.93,646.785,646.88,2049
1756395300000,646.81,646.83,646.8,646.83,570
1756395360000,646.92,647.03,646.895,646.99,2098
1756395420000,646.98,647.07,646.98,647.07,1164
1756395480000,646.955,647.04,646.93,647.03,903
1756395540000,646.99,647.04,646.82,646.82,795
1756395600000,646.905,646.905,646.795,646.81,714
1756395720000,646.86,646.94,646.86,646.935,869
1756395780000,646.935,646.935,646.825,646.85,2388
1756395840000,646.86,646.93,646.845,646.91,2526
1756395900000,646.815,646.815,646.67,646.7,1214
1756395960000,646.755,646.83,646.735,646.81,1204
1756396020000,646.8,646.855,646.8,646.83,537
1756396080000,646.865,646.95,646.8,646.95,560
1756396140000,646.95,646.95,646.85,646.85,306
1756396200000,646.925,646.96,646.905,646.935,1202
1756396260000,646.825,646.97,646.825,646.97,634
1756396320000,646.96,646.96,646.8,646.8,1914
1756396380000,646.825,646.905,646.78,646.88,712
1756396440000,646.855,646.91,646.855,646.91,809
1756396500000,646.96,646.98,646.96,646.98,505
1756396620000,647.15,647.17,647.13,647.14,2347
1756396680000,647.11,647.155,647.11,647.145,1029
1756396740000,647.135,647.135,647.04,647.04,253
1756396800000,647.07,647.07,646.98,646.98,924
1756396860000,647.01,647.07,647.01,647.07,1230
1756396920000,647.015,647.04,647.015,647.04,485
1756396980000,647.08,647.08,647.08,647.08,2183
1756397040000,647.07,647.1,647.01,647.1,1216
1756397100000,647.1,647.14,647.035,647.06,768
1756397160000,647.125,647.285,647.125,647.255,5305
1756397220000,647.255,647.28,647.205,647.26,3621
1756397280000,647.25,647.3,647.25,647.3,1778
1756397340000,647.35,647.39,647.33,647.33,780
1756397400000,647.33,647.375,647.33,647.375,1080
1756397460000,647.42,647.43,647.4,647.43,1169
1756397520000,647.41,647.43,647.355,647.43,1153
1756397580000,647.45,647.52,647.45,647.52,739
1756397640000,647.55,647.77,647.545,647.76,3365
1756397700000,647.775,647.84,647.705,647.705,3411
1756397760000,647.735,647.81,647.67,647.67,3439
1756397820000,647.69,647.69,647.48,647.57,8575
1756397880000,647.6,647.645,647.515,647.515,2347
1756397940000,647.55,647.55,647.48,647.5,1711
1756398000000,647.545,647.64,647.53,647.64,1076
1756398060000,647.75,647.75,647.75,647.75,263
1756398120000,647.66,647.66,647.66,647.66,119
1756398180000,647.57,647.58,647.57,647.58,648
1756398240000,647.68,647.7,647.68,647.7,565
1756398300000,647.74,647.765,647.715,647.765,531
1756398360000,647.775,647.94,647.755,647.92,3379
1756398420000,647.92,647.99,647.92,647.94,1428
1756398480000,647.97,648.27,647.97,648.16,6873
1756398540000,648.11,648.16,648.11,648.15,690
1756398600000,648.23,648.23,647.84,647.84,821
1756398660000,647.89,647.89,647.75,647.75,2533
1756398720000,647.78,647.82,647.7,647.82,973
1756398780000,647.77,647.81,647.77,647.81,272
1756398840000,647.825,647.825,647.74,647.74,2688
1756398900000,647.805,647.82,647.76,647.8,759
1756398960000,647.78,647.885,647.77,647.885,1180
1756399020000,647.96,647.99,647.93,647.93,1144
1756399080000,647.97,647.97,647.94,647.94,395
1756399140000,648,648,647.97,647.97,1186
1756399200000,647.99,647.99,647.945,647.98,3604
1756399260000,647.945,647.985,647.935,647.935,1027
1756399320000,647.98,647.98,647.915,647.915,1468
1756399380000,647.99,647.99,647.94,647.97,1932
1756399440000,647.94,647.97,647.94,647.97,570
1756399500000,648.035,648.11,648.035,648.11,764
1756399560000,648.11,648.11,648.005,648.005,848
1756399620000,648.07,648.15,648.07,648.15,515
1756399680000,648.16,648.16,647.97,648.08,3238
1756399740000,648.105,648.105,648.07,648.085,933
1756399800000,648.14,648.25,648.14,648.25,1101
1756399860000,648.25,648.25,648.19,648.21,783
1756399920000,648.36,648.36,648.28,648.31,4020
1756399980000,648.31,648.31,648.3,648.3,668
1756400040000,648.295,648.295,648.265,648.265,3709
1756400100000,648.295,648.295,647.94,647.94,10401
1756400160000,647.94,647.995,647.94,647.995,1202
1756400220000,648.005,648.025,647.86,647.86,4831
1756400280000,647.88,647.88,647.88,647.88,316
1756400340000,647.78,647.78,647.64,647.675,1487
1756400400000,647.625,647.63,647.51,647.61,1153
1756400460000,647.46,647.58,647.46,647.58,1963
1756400520000,647.645,647.645,647.53,647.53,1041
1756400580000,647.605,647.72,647.605,647.71,565
1756400640000,647.695,647.77,647.695,647.765,1077
1756400700000,647.77,647.785,647.735,647.735,985
1756400760000,647.74,647.78,647.705,647.705,1147
1756400820000,647.695,647.71,647.635,647.65,1300
1756400880000,647.66,647.73,647.66,647.73,1188
1756400940000,647.745,647.855,647.745,647.84,4960
1756401000000,647.81,647.81,647.62,647.63,1499
1756401060000,647.72,647.75,647.72,647.72,1031
1756401120000,647.8,647.8,647.72,647.72,932
1756401180000,647.765,647.805,647.75,647.755,2388
1756401240000,647.775,647.795,647.775,647.795,625
1756401300000,647.82,647.885,647.8,647.885,705
1756401360000,647.84,647.845,647.82,647.82,727
1756401420000,647.845,647.85,647.795,647.825,3265
1756401480000,647.805,647.825,647.755,647.815,1966
1756401540000,647.8,647.825,647.73,647.745,1149
1756401600000,647.775,647.815,647.775,647.815,1671
1756401660000,647.84,647.84,647.805,647.815,807
1756401720000,647.805,647.91,647.805,647.91,2166
1756401780000,647.9,647.96,647.895,647.955,1466
1756401840000,647.945,648,647.945,647.96,683
1756401900000,647.89,647.96,647.89,647.9,1210
1756401960000,647.955,648.07,647.955,648.06,2257
1756402020000,648.07,648.13,648.07,648.13,1316
1756402080000,648.105,648.105,648.055,648.075,533
1756402140000,648.11,648.14,648.11,648.135,1234
1756402200000,648.145,648.315,648.145,648.225,1848
1756402260000,648.15,648.15,648.125,648.14,1152
1756402320000,648.26,648.29,648.225,648.225,1197
1756402380000,648.26,648.275,648.15,648.15,1287
1756402440000,648.125,648.16,648.08,648.105,2910
1756402500000,648.105,648.34,648.105,648.33,4737
1756402560000,648.315,648.32,648.23,648.275,948
1756402620000,648.24,648.28,648.21,648.225,2746
1756402680000,648.18,648.23,648.18,648.22,2400
1756402740000,648.19,648.2,648.185,648.2,807
1756402800000,648.19,648.255,648.19,648.255,471
1756402860000,648.255,648.325,648.255,648.285,2500
1756402920000,648.295,648.375,648.265,648.375,2561
1756402980000,648.37,648.37,648.365,648.365,387
1756403040000,648.34,648.34,648.28,648.34,997
1756403100000,648.41,648.42,648.38,648.42,1294
1756403160000,648.4,648.44,648.4,648.43,676
1756403220000,648.405,648.405,648.325,648.325,3079
1756403280000,648.395,648.43,648.395,648.43,365
1756403340000,648.435,648.435,648.41,648.415,917
1756403400000,648.46,648.46,648.335,648.335,730
1756403460000,648.4,648.47,648.4,648.435,1810
1756403520000,648.415,648.49,648.385,648.48,3190
1756403580000,648.47,648.49,648.445,648.445,4618
1756403640000,648.46,648.465,648.37,648.43,2422
1756403700000,648.44,648.44,648.32,648.32,3247
1756403760000,648.345,648.41,648.345,648.41,722
1756403820000,648.38,648.41,648.35,648.375,2383
1756403880000,648.375,648.375,648.28,648.345,4420
1756403940000,648.355,648.38,648.35,648.38,1650
1756404000000,648.38,648.45,648.34,648.34,2923
1756404060000,648.33,648.425,648.33,648.415,4472
1756404120000,648.39,648.43,648.385,648.42,2643
1756404180000,648.375,648.425,648.375,648.395,602
1756404240000,648.41,648.455,648.405,648.425,4235
1756404300000,648.43,648.46,648.42,648.45,3032
1756404360000,648.495,648.505,648.46,648.48,1405
1756404420000,648.46,648.5,648.46,648.48,2808
1756404480000,648.44,648.44,648.44,648.44,1619
1756404540000,648.49,648.49,648.49,648.49,330
1756404600000,648.485,648.49,648.37,648.46,4642
1756404660000,648.42,648.535,648.42,648.53,2898
1756404720000,648.53,648.545,648.505,648.51,1199
1756404780000,648.515,648.54,648.515,648.54,2771
1756404840000,648.53,648.53,648.46,648.46,1649
1756404900000,648.46,648.48,648.37,648.37,6001
1756404960000,648.365,648.45,648.365,648.435,3119
1756405020000,648.435,648.5,648.435,648.445,2102
1756405080000,648.445,648.445,648.4,648.4,3343
1756405140000,648.455,648.455,648.43,648.43,1438
1756405200000,648.45,648.46,648.43,648.46,1953
1756405260000,648.46,648.52,648.45,648.5,2502
1756405320000,648.53,648.565,648.5,648.51,1066
1756405380000,648.53,648.53,648.475,648.505,2946
1756405440000,648.485,648.555,648.485,648.505,2726
1756405500000,648.51,648.55,648.495,648.53,3693
1756405560000,648.56,648.56,648.485,648.485,2317
1756405620000,648.515,648.6,648.515,648.6,5731
1756405680000,648.57,648.57,648.57,648.57,132
1756405740000,648.66,648.67,648.655,648.655,642
1756405800000,648.655,648.73,648.63,648.68,9894
1756405860000,648.7,648.76,648.675,648.71,7931
1756405920000,648.725,648.84,648.695,648.695,8761
1756405980000,648.72,648.81,648.72,648.745,864
1756406040000,648.765,648.765,648.765,648.765,266
1756406100000,648.76,648.845,648.76,648.805,1460
1756406160000,648.84,648.84,648.76,648.76,3473
1756406220000,648.745,648.82,648.745,648.8,4463
1756406280000,648.78,648.79,648.76,648.76,3207
1756406340000,648.79,648.875,648.79,648.84,1895
1756406400000,648.94,649,648.92,648.92,707
1756406460000,648.92,648.96,648.92,648.955,2528
1756406520000,648.955,648.985,648.91,648.925,3325
1756406580000,648.925,648.925,648.79,648.82,11316
1756406640000,648.81,648.82,648.78,648.82,5005
1756406700000,648.805,648.9,648.805,648.85,2571
1756406760000,648.88,648.885,648.84,648.845,2531
1756406820000,648.86,648.885,648.86,648.885,2534
1756406880000,648.87,648.87,648.87,648.87,239
1756406940000,648.81,648.82,648.81,648.82,1695
1756407000000,648.82,648.855,648.78,648.79,5098
1756407060000,648.785,648.915,648.785,648.915,5722
1756407120000,648.93,648.95,648.8,648.8,4480
1756407180000,648.845,648.93,648.845,648.915,1189
1756407240000,648.91,648.925,648.905,648.92,825
1756407300000,648.925,648.935,648.85,648.875,4361
1756407360000,648.895,648.935,648.89,648.935,1788
1756407420000,648.965,649.03,648.965,648.995,2363
1756407480000,649.02,649.055,649,649.015,3039
1756407540000,649.03,649.03,648.94,648.96,1506
1756407600000,648.96,649.095,648.96,649.095,5010
1756407660000,649.055,649.115,649.055,649.08,1235
1756407720000,649.1,649.15,649.08,649.14,1953
1756407780000,649.14,649.14,649.035,649.05,3063
1756407840000,649.05,649.07,649.05,649.05,2286
1756407900000,649,649,648.86,648.9,4234
1756407960000,648.925,649.005,648.92,649.005,1743
1756408020000,649.025,649.07,649,649.07,1473
1756408080000,649.11,649.11,649.07,649.07,745
1756408140000,649.145,649.145,649.1,649.1,1133
1756408200000,649.095,649.145,649.095,649.13,2088
1756408260000,649.08,649.135,649.08,649.125,746
1756408320000,649.12,649.23,649.12,649.23,880
1756408380000,649.23,649.23,649.2,649.2,1433
1756408440000,649.18,649.18,649.15,649.16,4083
1756408500000,649.15,649.155,649.02,649.02,9007
1756408560000,649,649.03,648.97,648.99,14955
1756408620000,648.985,648.985,648.97,648.97,1557
1756408680000,648.97,649.07,648.97,649.06,2236
1756408740000,649.03,649.05,649.02,649.025,2982
1756408800000,649.015,649.025,648.965,648.995,2423
1756408860000,648.98,649.05,648.98,649.04,651
1756408920000,648.995,649,648.995,649,714
1756408980000,649,649.01,648.98,648.98,896
1756409040000,648.95,648.95,648.92,648.95,6881
1756409100000,648.93,648.93,648.875,648.885,2299
1756409160000,648.875,648.9,648.875,648.9,658
1756409220000,648.91,649.03,648.91,649.03,2615
1756409280000,649.02,649.02,648.975,648.98,1490
1756409340000,648.94,648.98,648.94,648.96,1951
1756409400000,648.945,648.945,648.87,648.87,3948
1756409460000,648.86,648.925,648.86,648.92,3148
1756409520000,648.93,648.94,648.89,648.89,1514
1756409580000,648.89,648.89,648.85,648.85,1555
1756409640000,648.86,648.88,648.81,648.88,3774
1756409700000,648.89,648.96,648.89,648.945,4409
1756409760000,648.96,648.96,648.81,648.815,13565
1756409820000,648.805,648.86,648.75,648.86,8312
1756409880000,648.855,648.885,648.82,648.87,5686
1756409940000,648.855,648.92,648.835,648.92,6297
1756410000000,648.925,649.07,648.905,649.055,13204
1756410060000,649.065,649.12,649.06,649.09,4649
1756410120000,649.095,649.14,649.095,649.1,4927
1756410180000,649.09,649.095,649.055,649.055,5158
1756410240000,649.06,649.115,649.03,649.11,1917
1756410300000,649.11,649.19,649.1,649.1,8023
1756410360000,649.13,649.31,649.125,649.27,10630
1756410420000,649.3,649.39,649.28,649.36,9409
1756410480000,649.35,649.36,649.3,649.3,10235
1756410540000,649.29,649.29,649.11,649.11,7727
1756410600000,649.145,649.27,648.89,648.965,20219
1756410660000,648.91,649.08,648.81,649.08,16611
1756410720000,649.08,649.185,649.08,649.17,11554
1756410780000,649.23,649.32,649.2,649.3,11427
1756410840000,649.305,649.47,649.25,649.45,18623
1756410900000,649.33,649.43,649.05,649.235,18512
1756410960000,649.225,649.29,649.19,649.29,6326
1756411020000,649.31,649.315,649.19,649.25,15617
1756411080000,649.19,649.24,649.035,649.125,22071
1756411140000,649.13,649.15,648.83,648.94,80019
1756474200000,647.455,647.82,647.38,647.525,7975
1756474260000,647.5,647.72,647.45,647.71,5735
1756474320000,647.69,647.72,647.54,647.55,15317
1756474380000,647.49,647.535,647.39,647.46,12582
1756474440000,647.46,647.47,647.33,647.4,8760
1756474500000,647.395,647.4,647.27,647.33,3988
1756474560000,647.27,647.415,647.24,647.31,3206
1756474620000,647.305,647.305,646.97,647.18,6335
1756474680000,647.1,647.28,647.1,647.14,2509
1756474740000,647.15,647.15,646.88,646.88,2514
1756474800000,646.855,647.03,646.855,647.02,3085
1756474860000,646.87,647.19,646.865,647.19,2674
1756474920000,647.12,647.265,647.12,647.16,4011
1756474980000,647.05,647.05,646.81,646.81,2679
1756475040000,646.87,647.05,646.87,647.05,3365
1756475100000,646.88,646.95,646.71,646.715,7616
1756475160000,646.58,646.67,646.38,646.38,8272
1756475220000,646.33,646.33,646.13,646.25,8146
1756475280000,646.225,646.4,646.215,646.3,7648
1756475340000,646.32,646.32,646.075,646.12,3734
1756475400000,645.86,646.055,645.785,646.02,9769
1756475460000,646.055,646.25,646.035,646.21,6810
1756475520000,646.25,646.255,646.03,646.13,1700
1756475580000,646.15,646.32,646.15,646.195,2591
1756475640000,646.23,646.27,645.98,645.98,5914
1756475700000,646,646.14,645.85,645.85,3284
1756475760000,645.83,645.85,645.525,645.565,6956
1756475820000,645.55,645.61,645.36,645.51,4091
1756475880000,645.53,645.625,645.52,645.57,5529
1756475940000,645.565,645.74,645.44,645.44,3895
1756476000000,645.57,645.97,645.41,645.95,15964
1756476060000,645.985,646.04,645.59,645.59,7005
1756476120000,645.55,645.68,645.51,645.51,12148
1756476180000,645.5,645.525,645.005,645.005,6343
1756476240000,645.025,645.03,644.61,644.61,6778
1756476300000,644.62,644.75,644.215,644.23,14594
1756476360000,644.28,644.405,643.93,644.09,15269
1756476420000,644.06,644.25,643.98,644.25,6909
1756476480000,644.1,644.23,643.825,643.99,7627
1756476540000,643.95,644.19,643.85,644.1,5643
1756476600000,644.15,644.32,644,644,11384
1756476660000,644.01,644.15,643.96,643.97,3741
1756476720000,644,644.06,643.88,643.96,8846
1756476780000,643.935,644.28,643.86,644.28,7697
1756476840000,644.34,644.37,644.08,644.34,18951
1756476900000,644.26,644.26,643.69,643.71,16486
1756476960000,643.68,643.92,643.68,643.89,9311
1756477020000,644.08,644.24,644,644.165,3839
1756477080000,643.93,644.15,643.93,644.12,3717
1756477140000,644.07,644.07,643.82,643.93,2375
1756477200000,644.165,644.54,644.165,644.51,4664
1756477260000,644.51,644.78,644.46,644.78,3226
1756477320000,644.765,644.765,644.35,644.35,5327
1756477380000,644.37,644.555,644.34,644.415,1715
1756477440000,644.36,644.455,644.36,644.43,2214
1756477500000,644.42,644.49,644.39,644.49,4219
1756477560000,644.245,644.245,643.82,643.945,9410
1756477620000,644.04,644.07,643.99,644.025,2086
1756477680000,644.06,644.19,644.06,644.19,791
1756477740000,644.06,644.65,644.04,644.65,2196
1756477800000,644.625,644.625,644.41,644.49,872
1756477860000,644.64,644.685,644.485,644.685,3741
1756477920000,644.595,644.645,644.445,644.635,3821
1756477980000,644.635,644.88,644.62,644.86,2227
1756478040000,644.835,644.835,644.69,644.825,3355
1756478100000,644.84,644.84,644.57,644.59,2582
1756478160000,644.74,644.765,644.685,644.685,2440
1756478220000,644.635,644.91,644.635,644.875,2291
1756478280000,644.92,644.92,644.85,644.86,1137
1756478340000,644.95,645,644.835,644.97,1352
1756478400000,644.92,645.09,644.84,645,3399
1756478460000,644.94,644.97,644.69,644.69,2372
1756478520000,644.87,644.87,644.8,644.8,3607
1756478580000,644.75,644.75,644.58,644.63,2583
1756478640000,644.655,644.665,644.195,644.24,2931
1756478700000,644.24,644.3,644.145,644.185,2621
1756478760000,644.16,644.285,644.09,644.125,3086
1756478820000,644.15,644.16,643.9,644.01,3444
1756478880000,643.95,643.99,643.8,643.83,1020
1756478940000,643.81,643.89,643.55,643.73,1619
1756479000000,643.75,643.75,643.31,643.31,6113
1756479060000,643.315,643.53,643.315,643.36,2626
1756479120000,643.41,643.415,643.195,643.245,5841
1756479180000,643.245,643.53,643.245,643.455,13612
1756479240000,643.45,643.74,643.415,643.71,4992
1756479300000,643.73,643.82,643.54,643.82,11812
1756479360000,643.86,643.94,643.715,643.74,12154
1756479420000,643.79,643.795,643.62,643.72,1906
1756479480000,643.655,643.685,643.555,643.555,5644
1756479540000,643.64,643.82,643.63,643.82,1599
1756479600000,643.78,644.025,643.745,644.025,2449
1756479660000,644.07,644.22,643.955,643.995,5861
1756479720000,644.005,644.205,644.005,644.02,2398
1756479780000,644.03,644.1,643.965,644.005,4580
1756479840000,644.025,644.115,643.99,644.055,2802
1756479900000,644.09,644.26,644.06,644.13,3687
1756479960000,644.15,644.24,644.105,644.24,1239
1756480020000,644.19,644.435,644.17,644.435,3859
1756480080000,644.48,644.61,644.46,644.485,2618
1756480140000,644.46,644.695,644.455,644.61,3422
1756480200000,644.61,644.72,644.605,644.72,1642
1756480260000,644.685,644.685,644.485,644.485,2419
1756480320000,644.43,644.67,644.43,644.66,2521
