timestamp,time.hour_sin,time.hour_cos,time.minute_sin,time.minute_cos,time.dow_sin,time.dow_cos,time.dom_sin,time.dom_cos,price.close,price.open,price.high,price.low,price.return_1,volume.raw,sma10,sma20,sma50,ema10,ema20,ema50,price_vs_sma20,price_vs_ema20,atr14,atr14_pct,bb20.mean,bb20.sd,bb20.upper,bb20.lower,bb20.percent_b,bb20.bandwidth,keltner.middle,keltner.upper,keltner.lower,rsi14,rsi21,stoch14.k,stoch14.d,stoch14.slow,will14,macd.line,macd.signal,macd.hist,roc5,roc10,roc20,cci20,obv,vwap,vwap_dist,don20.up,don20.mid,don20.dn,don20.position,pattern.doji,pattern.hammer,pattern.shooting_star,pattern.engulfing_bull,pattern.engulfing_bear
1759343580000,-1.0000000000,-0.0000000000,-0.3090169944,-0.9510565163,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,668.8700000000,668.7819000000,668.8900000000,668.7500000000,0.0001196190,79746.0000000000,0.1832431723,0.4550492289,0.7580501321,668.7975716915,668.7098800325,668.4091554452,1468.8849214067,0.0002394461,0.1261527777,0.0001886058,0.4550492289,135.8628657747,272.1807807783,-271.2706823205,1.7299441554,1194.2696056414,668.7098800325,668.9580313151,668.4617287500,64.4788330819,64.4272355976,84.3373493976,76.5859172003,73.5694089317,-15.6626506024,0.1352356622,0.1527224576,-0.0174867954,0.0152967914,0.0336501432,0.0403828896,261.7055370403,10372504.0000000000,664.3200386917,0.0068490502,668.9350000000,668.7275000000,668.5200000000,0.8433734940,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759343640000,-1.0000000000,-0.0000000000,-0.4067366431,-0.9135454576,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,668.9300000000,668.8750000000,668.9400000000,668.8400000000,0.0000897035,101721.0000000000,0.1839188550,0.4487967674,0.7652891294,668.8216495658,668.7308438390,668.4295807218,1489.4964753848,0.0002978121,0.1242847221,0.0001857963,0.4487967674,135.9513737300,272.3515442274,-271.4539506925,1.7292652602,1211.6965504208,668.7308438390,668.9741799933,668.4875076847,66.9475921875,65.9965379178,97.6190476190,87.1024824097,80.3359456707,-2.3809523810,0.1369391161,0.1495657893,-0.0126266732,0.0239245181,0.0284116398,0.0493568651,261.5860883064,10474225.0000000000,664.3227629387,0.0069352389,668.9400000000,668.7300000000,668.5200000000,0.9761904762,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759343700000,-1.0000000000,-0.0000000000,-0.5000000000,-0.8660254038,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,668.9150000000,668.9400000000,668.9900000000,668.9150000000,-0.0000224239,91877.0000000000,0.1710269695,0.4386069290,0.7734833468,668.8386223720,668.7483825210,668.4486167720,1524.0899055650,0.0002491482,0.1207643848,0.0001805377,0.4386069290,136.0178055828,272.4742180947,-271.5970042366,1.7286560392,1240.4528663369,668.7483825210,668.9823850598,668.5143799821,65.7178904229,65.2410298327,79.7297297297,83.4161060697,81.8760258702,-20.2702702703,0.1355165901,0.1467559495,-0.0112393593,0.0052326277,0.0082229465,0.0366398971,261.4564399214,10382348.0000000000,664.3252127799,0.0069089463,668.9900000000,668.7550000000,668.5200000000,0.8404255319,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759343760000,-1.0000000000,-0.0000000000,-0.5877852523,-0.8090169944,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,668.8900000000,668.9200000000,668.9300000000,668.8800000000,-0.0000373740,77234.0000000000,0.1569242726,0.4241765826,0.7817136799,668.8479637589,668.7618698999,668.4659259182,1575.9140198850,0.0001915930,0.1157097859,0.0001729878,0.4241765826,136.0595789792,272.5433345409,-271.6949813757,1.7282593927,1283.0465854290,668.7618698999,668.9824721849,668.5412676150,63.6204248919,63.9596956856,72.9729729730,78.1945395213,80.0352826958,-27.0270270270,0.1308634248,0.1435774445,-0.0127140197,0.0119615436,0.0044852435,0.0224302419,261.3558277962,10305114.0000000000,664.3272589474,0.0068682129,668.9900000000,668.7550000000,668.5200000000,0.7872340426,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759343820000,-1.0000000000,-0.0000000000,-0.6691306064,-0.7431448255,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,668.9900000000,668.9000000000,668.9900000000,668.8500000000,0.0001495014,52840.0000000000,0.1607318453,0.4144627535,0.7928794063,668.8737885300,668.7835965761,668.4864778429,1613.1136794746,0.0003086251,0.1174448012,0.0001755554,0.4144627535,136.1218984581,272.6582596697,-271.8293341628,1.7278985689,1313.7189995505,668.7835965761,669.0101386326,668.5570545197,68.0175393228,66.7060478952,100.0000000000,89.0972697607,84.5662762282,-0.0000000000,0.1337036694,0.1416026895,-0.0078990201,0.0299047534,0.0291569165,0.0343770509,261.2749158998,10357954.0000000000,664.3286884438,0.0070165742,668.9900000000,668.7550000000,668.5200000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759343880000,-1.0000000000,-0.0000000000,-0.7431448255,-0.6691306064,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.0000000000,668.9900000000,669.0400000000,668.9850000000,0.0000149479,82094.0000000000,0.1678886608,0.4069896158,0.8025698182,668.8967360700,668.8042064260,668.5066159668,1642.7765830931,0.0002927517,0.1129844583,0.0001688856,0.4069896158,136.1931910001,272.7933716160,-271.9793923844,1.7272878796,1338.5421712566,668.8042064260,669.0190942768,668.5893185752,68.4284904504,66.9703261126,88.2352941177,88.6662819392,86.6162790837,-11.7647058823,0.1352029645,0.1403227445,-0.0051197800,0.0194357648,0.0347355292,0.0396270571,261.1664143542,10440048.0000000000,664.3309123803,0.0070282558,669.0400000000,668.7800000000,668.5200000000,0.9230769231,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
1759343940000,-1.0000000000,-0.0000000000,-0.8090169944,-0.5877852523,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.0150000000,669.0000000000,669.0892000000,669.0000000000,0.0000224215,70507.0000000000,0.1755997947,0.3978301350,0.8106184218,668.9182386027,668.8242820045,668.5265525955,1680.6599375934,0.0002851541,0.1112855684,0.0001663424,0.3978301350,136.2537615604,272.9053532559,-272.1096929859,1.7267866263,1369.9692363405,668.8242820045,669.0355210702,668.6130429387,69.0704792263,67.3781615958,80.9352517986,84.8007668689,85.7085229763,-19.0647482014,0.1360334326,0.1394648821,-0.0034314495,0.0127068602,0.0366344184,0.0334633590,261.0458866009,10510555.0000000000,664.3328268648,0.0070479328,669.0892000000,668.8046000000,668.5200000000,0.8696416022,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
1759344000000,-1.0000000000,-0.0000000000,-0.8660254038,-0.5000000000,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.0300000000,669.0100000000,669.0560320000,668.9600000000,0.0000224210,65445.0000000000,0.1730398152,0.3984386283,0.8185060534,668.9385588568,668.8438741945,668.5462956310,1678.1293628720,0.0002782799,0.1101960278,0.0001647101,0.3984386283,136.3622832117,273.1230050517,-272.3261277952,1.7258366933,1368.9664961459,668.8438741945,669.0531957537,668.6345526354,69.7332786909,67.7956880967,84.7893114080,84.7950391384,85.2517810574,-15.2106885920,0.1363304269,0.1388379911,-0.0025075642,0.0171920199,0.0224255472,0.0613203314,260.8711878986,10576000.0000000000,664.3346081887,0.0070678115,669.0892000000,668.8046000000,668.5200000000,0.8959943781,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759344060000,-1.0000000000,-0.0000000000,-0.9135454576,-0.4067366431,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.0900000000,669.0200000000,669.1000000000,668.9800000000,0.0000896821,75344.0000000000,0.1837358337,0.3990166968,0.8263359323,668.9660936101,668.8673147474,668.5676173709,1675.8471226898,0.0003329289,0.1108963115,0.0001657420,0.3990166968,136.4707323295,273.3404813559,-272.5424479622,1.7249714131,1368.0703931498,668.8673147474,669.0797041507,668.6549253442,72.2911146484,69.4385421062,97.5000000000,91.1475195692,88.1996503133,-2.5000000000,0.1397958164,0.1390295561,0.0007662602,0.0299002826,0.0418654027,0.0613148292,260.6745486605,10651344.0000000000,664.3366834619,0.0071549813,669.1000000000,668.8600000000,668.6200000000,0.9791666667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759344120000,-1.0000000000,-0.0000000000,-0.9510565163,-0.3090169944,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.2250000000,669.0900000000,669.2400000000,669.0798000000,0.0002017666,189144.0000000000,0.2088622503,0.4068158620,0.8383092137,669.0131674992,668.9013800096,668.5933970819,1644.0317269206,0.0004838082,0.1144180036,0.0001709709,0.4068158620,136.6164598864,273.6397356349,-272.8261039109,1.7238975170,1343.2756453077,668.9013800096,669.1245704725,668.6781895467,77.0007581298,72.7256311882,97.2222222222,94.1848708957,91.1922606045,-2.7777777778,0.1516869812,0.1415610411,0.0101259400,0.0351275804,0.0650428386,0.0830005832,260.4709802277,10840488.0000000000,664.3420330046,0.0073500799,669.2400000000,668.9300000000,668.6200000000,0.9758064516,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759344180000,-1.0000000000,-0.0000000000,-0.9781476007,-0.2079116908,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.0926000000,669.2250000000,669.2250000000,669.0700000000,-0.0001978408,116677.0000000000,0.2102360253,0.4088550689,0.8461950294,669.0276097720,668.9195914372,668.6129736669,1635.5031300809,0.0002586388,0.1173167176,0.0001753370,0.4088550689,136.7344350443,273.8777251575,-273.0600150197,1.7225957286,1337.7301195071,668.9195914372,669.1514628539,668.6877200206,65.2815484706,65.4737882241,71.0980392157,82.6414550557,86.9168578301,-28.9019607843,0.1487129709,0.1429914271,0.0057215438,0.0138415546,0.0332800096,0.0669413515,260.2096354978,10723811.0000000000,664.3452378153,0.0071459264,669.2400000000,668.9350000000,668.6300000000,0.7583606557,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759344240000,-1.0000000000,-0.0000000000,-0.9945218954,-0.1045284633,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.1500000000,669.0950000000,669.1900000000,669.0950000000,0.0000857878,120139.0000000000,0.2112124228,0.4089123155,0.8556711288,669.0498625408,668.9415351099,668.6340335231,1635.4143967137,0.0003116339,0.1158940949,0.0001731960,0.4089123155,136.8426677952,274.0942479059,-273.2764232749,1.7217335033,1338.6015791065,668.9415351099,669.1696993849,668.7133708349,67.5848953239,66.9729347500,81.8181818182,82.2298184369,84.5733381335,-18.1818181818,0.1492670886,0.1442465594,0.0050205292,0.0201789198,0.0328883441,0.0613093280,259.9937407386,10843950.0000000000,664.3485730471,0.0072272707,669.2400000000,668.9700000000,668.7000000000,0.8333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759344300000,-1.0000000000,-0.0000000000,-1.0000000000,-0.0000000000,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.1200000000,669.1500000000,669.1600000000,669.1000000000,-0.0000448330,99755.0000000000,0.2105911805,0.4014666997,0.8643577062,669.0626148061,668.9585317661,668.6530910320,1665.6886706507,0.0002413726,0.1119016596,0.0001672371,0.4014666997,136.9122759708,274.2260186412,-273.4230852419,1.7210711723,1364.1208705973,668.9585317661,669.1758796136,668.7411839186,65.1520142092,65.4142223273,75.7575757576,78.9936970973,81.7835176154,-24.2424242424,0.1456070145,0.1445186504,0.0010883641,0.0134523116,0.0306466442,0.0388721108,259.8327485629,10744195.0000000000,664.3513215919,0.0071779467,669.2400000000,668.9700000000,668.7000000000,0.7777777778,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759344360000,-1.0000000000,-0.0000000000,-0.9945218954,0.1045284633,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.2000000000,669.1300000000,669.2100000000,669.1100000000,0.0001195600,72158.0000000000,0.2205320625,0.3983933647,0.8718705521,669.0875939322,668.9815287408,668.6745384425,1678.7468514839,0.0003265729,0.1110515410,0.0001659467,0.3983933647,137.0023539997,274.4031013641,-273.6063146348,1.7204199182,1375.5485521633,668.9815287408,669.1971418035,668.7659156780,68.4169778022,67.5301690364,91.8367346939,85.4152158956,83.5993667555,-8.1632653061,0.1474618623,0.1451072928,0.0023545695,0.0164402397,0.0463454380,0.0508327602,259.7048338647,10816353.0000000000,664.3533411056,0.0072953030,669.2400000000,668.9700000000,668.7000000000,0.9259259259,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759344420000,-1.0000000000,-0.0000000000,-0.9781476007,0.2079116908,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.1800000000,669.2050000000,669.2700000000,669.1800000000,-0.0000298864,81667.0000000000,0.2174788562,0.3977236965,0.8794331411,669.1043950355,669.0004307654,668.6943604644,1681.5248431368,0.0002684142,0.1095478595,0.0001637046,0.3977236965,137.1038968260,274.6055173485,-273.8100699555,1.7194807948,1378.8858752539,669.0004307654,669.2124825219,668.7883790090,66.7336441898,66.4627987384,79.0697674419,82.2424916687,82.9209292121,-20.9302325581,0.1456391720,0.1452136686,0.0004255033,-0.0067241959,0.0284010224,0.0575662198,259.5201530162,10734686.0000000000,664.3556152995,0.0072617505,669.2700000000,668.9850000000,668.7000000000,0.8421052632,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
1759344480000,-1.0000000000,-0.0000000000,-0.9510565163,0.3090169944,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.1900000000,669.1800000000,669.2100000000,669.1400000000,0.0000149437,86536.0000000000,0.2147309706,0.3989525116,0.8868444782,669.1199595745,669.0184849783,668.7137973089,1676.3675574880,0.0002563681,0.1067230124,0.0001594809,0.3989525116,137.2149245296,274.8288015709,-274.0308965476,1.7185100305,1375.7519557024,669.0184849783,669.2233315591,668.8136383974,67.1686052019,66.7388021596,80.9523809524,81.5974363106,82.2591827613,-19.0476190476,0.1433491533,0.1448407656,-0.0014916122,0.0145570284,0.0284005979,0.0631459922,259.2996000237,10821222.0000000000,664.3580277339,0.0072731450,669.2700000000,668.9850000000,668.7000000000,0.8596491228,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759344540000,-1.0000000000,-0.0000000000,-0.9135454576,0.4067366431,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.2900000000,669.2000000000,669.3300000000,669.1900000000,0.0001494344,136049.0000000000,0.2207578735,0.4050048861,0.8958075887,669.1508760155,669.0443435518,668.7363934929,1651.5479643404,0.0003671751,0.1090999401,0.0001630085,0.4050048861,137.3509130150,275.1068309160,-274.2968211439,1.7174746065,1356.5358616038,669.0443435518,669.2567054745,668.8319816290,71.2209487620,69.3843769831,91.6666666667,86.6320514886,84.4456171250,-8.3333333333,0.1478985786,0.1454523282,0.0024462504,0.0209220653,0.0411052069,0.0777546840,259.0768659455,10957271.0000000000,664.3618940102,0.0074178035,669.3300000000,669.0300000000,668.7300000000,0.9333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759344600000,-1.0000000000,-0.0000000000,-0.8660254038,0.5000000000,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.2300000000,669.2800000000,669.3300000000,669.2250000000,-0.0000896472,78809.0000000000,0.2186820862,0.4022546418,0.8966894369,669.1652621945,669.0620251183,668.7557506108,1662.6973959654,0.0002510603,0.1088070872,0.0001625855,0.4022546418,137.4432908009,275.2888362436,-274.4843269601,1.7165521894,1366.7291962308,669.0620251183,669.2741508487,668.8498993878,65.9603429188,66.0734493201,79.1666666667,82.8993590776,83.6724881013,-20.8333333333,0.1449911645,0.1453600954,-0.0003689310,0.0164395026,0.0298940257,0.0523262768,258.8612120973,10878462.0000000000,664.3641036200,0.0073241410,669.3300000000,669.0375000000,668.7450000000,0.8290598291,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759344660000,-1.0000000000,-0.0000000000,-0.8090169944,0.5877852523,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.2400000000,669.2300000000,669.2500000000,669.1600000000,0.0000149425,118992.0000000000,0.2118138776,0.4036419097,0.9003556482,669.1788508864,669.0789751070,668.7747407829,1657.0042457789,0.0002406665,0.1074637239,0.0001605758,0.4036419097,137.5560518547,275.5157456190,-274.7084617997,1.7155705785,1363.1493515489,669.0789751070,669.2878882644,668.8700619496,66.4057189009,66.3544155505,75.6756756757,79.2875173766,81.4800027390,-24.3243243243,0.1418586757,0.1446598115,-0.0028011358,0.0059772863,0.0224185087,0.0642932970,258.6457668997,10997454.0000000000,664.3674429123,0.0073341298,669.3300000000,669.0375000000,668.7450000000,0.8461538462,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759344720000,-1.0000000000,-0.0000000000,-0.7431448255,0.6691306064,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.2750000000,669.2408000000,669.3500000000,669.2350000000,0.0000522981,104622.0000000000,0.1956324898,0.4077098142,0.9084485352,669.1963325434,669.0976441444,668.7943587914,1640.5474357470,0.0002650672,0.1080020293,0.0001613717,0.4077098142,137.6827891777,275.7732881696,-274.9578685412,1.7145078085,1350.7920034135,669.0976441444,669.3086659861,668.8866223028,67.9846133422,67.3481704478,80.7692307692,80.0283740729,80.7541884060,-19.2307692308,0.1405798464,0.1438438185,-0.0032639721,0.0141964793,0.0074713288,0.0725190269,258.4273062516,11102076.0000000000,664.3703962231,0.0073823334,669.3500000000,669.0500000000,668.7500000000,0.8750000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000
1759344780000,-1.0000000000,-0.0000000000,-0.6691306064,0.7431448255,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.2400000000,669.2700000000,669.2750000000,669.2300000000,-0.0000522954,71835.0000000000,0.1908092408,0.4058243235,0.9130795645,669.2042720810,669.1112018450,668.8118349173,1648.0879459178,0.0001924914,0.1035018843,0.0001546559,0.4058243235,137.7800707631,275.9659658498,-275.1543172028,1.7135902021,1358.0267400825,669.1112018450,669.3101215025,668.9122821875,64.7093985231,65.3223438736,71.7948717949,75.9116229339,78.3329056699,-28.2051282051,0.1351838422,0.1421118232,-0.0069279810,0.0074717195,0.0220298356,0.0553171767,258.2100155349,11030241.0000000000,664.3724074964,0.0073266024,669.3500000000,669.0950000000,668.8400000000,0.7843137255,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759344840000,-1.0000000000,-0.0000000000,-0.5877852523,0.8090169944,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.1501000000,669.2450000000,669.2550000000,669.1350000000,-0.0001343315,133339.0000000000,0.1717383167,0.3965381073,0.9133199732,669.1944226117,669.1149064311,668.8251002146,1686.4799361828,0.0000525972,0.1046803212,0.0001564377,0.3965381073,137.8390039034,276.0745459142,-275.2814696996,1.7129251209,1390.4237839043,669.1149064311,669.3179341229,668.9118787394,57.1001350084,60.4206853250,45.9729729730,60.9422979534,69.6376018117,-54.0270270270,0.1222441370,0.1381382860,-0.0158941489,-0.0209027477,0.0000149443,0.0329032933,258.0487349623,10896902.0000000000,664.3760675204,0.0071857382,669.3500000000,669.1000000000,668.8500000000,0.6002000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759344900000,-1.0000000000,-0.0000000000,-0.5000000000,0.8660254038,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.0400000000,669.1491000000,669.1500000000,669.0250000000,-0.0001645371,132900.0000000000,0.1465644851,0.3829612019,0.9088535737,669.1663457732,669.1077724853,668.8335276572,1746.0177047183,-0.0001012878,0.1061388697,0.0001586435,0.3829612019,137.8735750110,276.1301112240,-275.3641888201,1.7124459650,1440.0787788895,669.1077724853,669.3155174079,668.9000275627,49.4334366603,55.1035490301,4.6153846154,32.7788412844,51.2082215480,-95.3846153846,0.1019301898,0.1308966667,-0.0289664769,-0.0283908372,-0.0119560019,0.0186869782,257.9442125205,10764002.0000000000,664.3796259165,0.0070146252,669.3500000000,669.1000000000,668.8500000000,0.3800000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759344960000,-1.0000000000,-0.0000000000,-0.4067366431,0.9135454576,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.1600000000,669.0381000000,669.2001000000,669.0113000000,0.0001793615,116406.0000000000,0.1279080366,0.3773131418,0.9068765023,669.1651919963,669.1127465343,668.8463304942,1772.4871272718,0.0000706211,0.1120432361,0.0001674386,0.3773131418,137.9450461046,276.2674053511,-275.5127790674,1.7120454952,1462.3932305426,669.1127465343,669.3374769647,668.8880161040,56.3176708833,59.2113956330,43.9031591379,38.3410002111,44.7746108796,-56.0968408621,0.0944257561,0.1236024846,-0.0291767285,-0.0119538581,-0.0059772863,0.0403653815,257.8558483581,10880408.0000000000,664.3828183671,0.0071904051,669.3500000000,669.1000000000,668.8500000000,0.6200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759345020000,-1.0000000000,-0.0000000000,-0.3090169944,0.9510565163,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.1500000000,669.1500000000,669.1900000000,669.0900000000,-0.0000149441,85727.0000000000,0.1121172329,0.3664474847,0.9053389722,669.1624298151,669.1162944835,668.8582391022,1825.0460989760,0.0000503732,0.1111830050,0.0001661556,0.3664474847,137.9883945627,276.3432366101,-275.6103416406,1.7116663047,1506.2283170895,669.1162944835,669.3385518707,668.8940370962,55.6378941119,58.7411199945,40.9506938293,39.6458470202,42.2102289499,-59.0493061707,0.0866724162,0.1162164709,-0.0295440547,-0.0186769265,-0.0044830987,0.0239166505,257.7667758653,10794681.0000000000,664.3851618010,0.0071718010,669.3500000000,669.1550000000,668.9600000000,0.4871794872,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759345080000,-1.0000000000,-0.0000000000,-0.2079116908,0.9781476007,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.0630000000,669.1400000000,669.1700000000,669.0600000000,-0.0001300157,87900.0000000000,0.0882055096,0.3512751105,0.9010921928,669.1443516669,669.1112188184,668.8662689414,1903.6695310439,-0.0000720640,0.1110985046,0.0001660509,0.3512751105,138.0069208118,276.3651167341,-275.6625665131,1.7113735329,1571.4967179078,669.1112188184,669.3332504669,668.8891871698,49.9850652892,54.7675655120,15.2642456451,27.4550463327,34.8326376413,-84.7357543549,0.0726699714,0.1075071710,-0.0348371996,-0.0264479111,-0.0189781676,0.0094170404,257.7074238350,10706781.0000000000,664.3875184159,0.0070372809,669.3500000000,669.1550000000,668.9600000000,0.2641025641,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759345140000,-1.0000000000,-0.0000000000,-0.1045284633,0.9945218954,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.1300000000,669.0800000000,669.1500000000,669.0800000000,0.0001001400,87999.0000000000,0.0633849587,0.3394613550,0.8960703489,669.1417422729,669.1130075023,668.8766113358,1970.1522097500,0.0000253956,0.1093771829,0.0001634618,0.3394613550,138.0386036006,276.4166685563,-275.7377458463,1.7112382355,1626.5604502456,669.1130075023,669.3302359860,668.8957790186,53.8719402674,57.1134309783,35.0457632123,31.2504047725,33.0415212069,-64.9542367877,0.0662159765,0.0992489321,-0.0330329556,-0.0030038104,-0.0239059302,0.0171894502,257.6762174203,10794780.0000000000,664.3899090822,0.0071345017,669.3500000000,669.1550000000,668.9600000000,0.4358974359,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759345200000,-0.9659258263,0.2588190451,0.0000000000,1.0000000000,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.1800000000,669.1300000000,669.2400000000,669.1000000000,0.0000747239,122146.0000000000,0.0520464628,0.3299882872,0.8939689419,669.1486982233,669.1193877402,668.8885089305,2026.8901581900,0.0000905851,0.1115645269,0.0001667183,0.3299882872,138.0791242677,276.4882368226,-275.8282602481,1.7109904652,1673.7457614031,669.1193877402,669.3428933755,668.8958821049,56.5835962877,58.7882159505,49.8080897549,40.5292472637,36.7853842353,-50.1919102451,0.0643934337,0.0922778324,-0.0278843987,0.0209255052,-0.0074712730,0.0224205193,257.6208931289,10916926.0000000000,664.3932583880,0.0072046812,669.3500000000,669.1650000000,668.9800000000,0.5405405405,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759345260000,-0.9659258263,0.2588190451,0.1045284633,0.9945218954,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.2300000000,669.1800000000,669.2399000000,669.1800000000,0.0000747183,48267.0000000000,0.0458418165,0.3204888729,0.8927875631,669.1634803645,669.1299222411,668.9019007371,2087.1536198184,0.0001495640,0.1078742036,0.0001611915,0.3204888729,138.1170247205,276.5545383138,-275.9135605680,1.7107658569,1723.8292672388,669.1299222411,669.3430573129,668.9167871693,59.1685283113,60.4115056599,64.5704162976,52.5498317807,44.6676080080,-35.4295837024,0.0662202913,0.0870663242,-0.0208460329,0.0104608763,-0.0014942323,0.0209239415,257.5607175166,10965193.0000000000,664.3945944143,0.0072779123,669.3500000000,669.1806500000,669.0113000000,0.6457041630,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759345320000,-0.9659258263,0.2588190451,0.2079116908,0.9781476007,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.2900000000,669.2300000000,669.3000000000,669.2150000000,0.0000896553,140921.0000000000,0.0427576349,0.3077144292,0.8913318118,669.1864839346,669.1451677420,668.9171203161,2174.0361257918,0.0002164437,0.1062403319,0.0001587359,0.3077144292,138.1357426896,276.5791998085,-275.9637709500,1.7107335012,1795.6355577583,669.1451677420,669.3539893066,668.9363461774,62.0857141050,62.2833850936,82.2852081488,67.4175199647,56.0425639863,-17.7147918512,0.0716832676,0.0839897129,-0.0123064453,0.0209220653,0.0022412312,0.0097127274,257.5399522218,11106114.0000000000,664.3985392244,0.0073622389,669.3500000000,669.1806500000,669.0113000000,0.8228520815,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
1759345380000,-0.9659258263,0.2588190451,0.3090169944,0.9510565163,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.2601000000,669.2900000000,669.3150000000,669.1900000000,-0.0000446742,93000.0000000000,0.0404918714,0.3007037078,0.8867071756,669.1998686738,669.1561136713,668.9305704998,2224.6463179956,0.0001553992,0.1075803082,0.0001607451,0.3007037078,138.1804866749,276.6616770575,-276.0602696420,1.7103000438,1838.0948835097,669.1561136713,669.3690530795,668.9431742632,59.7931315819,60.7796331571,73.4573368763,70.4374284205,63.2399962034,-26.5426631237,0.0727612886,0.0817440280,-0.0089827394,0.0294591092,0.0030034068,0.0250339041,257.4747919269,11013114.0000000000,664.4011232064,0.0073133182,669.3500000000,669.1806500000,669.0113000000,0.7345733688,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000
1759345440000,-0.9659258263,0.2588190451,0.4067366431,0.9135454576,0.4338837391,-0.9009688679,0.2012985201,0.9795299413,669.3400000000,669.2612000000,669.3500000000,669.2500000000,0.0001193856,103351.0000000000,0.0554326842,0.2951685224,0.8837730321,669.2253470967,669.1736266550,668.9466265586,2266.6537274547,0.0002486251,0.1070388576,0.0001599170,0.2951685224,138.2309051410,276.7569788044,-276.1666417597,1.7100131132,1873.2472423134,669.1736266550,669.3852721223,668.9619811877,63.6553277436,63.2679949083,97.0475346915,83.7424815560,73.4912388797,-2.9524653085,0.0791504928,0.0812253210,-0.0020748282,0.0313840360,0.0283792829,0.0283942315,257.4161894067,11116465.0000000000,664.4040387346,0.0074291560,669.3500000000,669.1806500000,669.0113000000,0.9704753469,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
